GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "10003","New Castle, DE",2,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",37555,38071,38206,37984,38062,38652,38826,39573,39466,40078,39762,40366,40581,40677,40139,40507,40526,40727,41204,40381,41497,41574
 "10003","New Castle, DE",2,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",3214,3216,3165,3274,3124,3027,3179,3459,3484,3529,3297,3203,3237,3287,3366,3367,3472,3390,3425,3580,3472,3558
 "10003","New Castle, DE",2,CAEMP25N,2002,"...","   Military ","Number of jobs",3391,3427,3524,3222,3009,2919,3014,3003,3030,3080,3151,3255,3308,3250,3216,3168,3045,3014,2997,3052,3046,2894
 "10003","New Castle, DE",2,CAEMP25N,2010,"...","   State and local ","Number of jobs",30950,31428,31517,31488,31929,32706,32633,33111,32952,33469,33314,33908,34036,34140,33557,33972,34009,34323,34782,33749,34979,35122
 "10003","New Castle, DE",2,CAEMP25N,2011,"...","    State government ","Number of jobs",17557,18088,17878,17563,17546,18886,18720,19018,18645,18867,18503,19048,19144,19169,18460,18619,18569,18879,19144,18500,(D),18932
 "10003","New Castle, DE",2,CAEMP25N,2012,"...","    Local government ","Number of jobs",13393,13340,13639,13925,14383,13820,13913,14093,14307,14602,14811,14860,14892,14971,15097,15353,15440,15444,15638,15249,(D),16190
 "10005","Sussex, DE",2,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",84189,86396,88038,92720,96292,99123,101391,100844,98317,98884,97957,99182,101240,104955,108268,112198,115009,118961,120399,119186,127486,134582
 "10005","Sussex, DE",2,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",66569,68103,68674,71853,73793,75655,76099,76176,73882,74403,72511,73451,74950,77516,79779,82995,84727,87314,89150,84057,88804,93025
 "10005","Sussex, DE",2,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",17620,18293,19364,20867,22499,23468,25292,24668,24435,24481,25446,25731,26290,27439,28489,29203,30282,31647,31249,35129,38682,41557
 "10005","Sussex, DE",2,CAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",1297,1175,1080,1042,1023,988,1069,1031,988,993,955,924,920,923,937,919,904,899,874,888,888,887
 "10005","Sussex, DE",2,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",16323,17118,18284,19825,21476,22480,24223,23637,23447,23488,24491,24807,25370,26516,27552,28284,29378,30748,30375,34241,37794,40670
 "10005","Sussex, DE",2,CAEMP25N,70,"111-112"," Farm employment ","Number of jobs",2045,1920,1734,1692,1668,1687,1730,1622,1578,1642,1587,1891,1781,1900,1851,2105,1954,1817,1697,1595,1702,1661
 "10005","Sussex, DE",2,CAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",82144,84476,86304,91028,94624,97436,99661,99222,96739,97242,96370,97291,99459,103055,106417,110093,113055,117144,118702,117591,125784,132921
 "10005","Sussex, DE",2,CAEMP25N,90,"...","  Private nonfarm employment ","Number of jobs",74349,76650,78533,83066,86297,88772,90629,90046,87445,87787,86905,87631,89713,93162,96398,99928,102895,106922,108328,107350,115348,122321
 "10005","Sussex, DE",2,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),550,555,654,653,671,694,718,(D),(D),692,643,633,572,588
 "10005","Sussex, DE",2,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),68,102,81,120,125,242,309,(D),(D),81,82,105,98,114
 "10005","Sussex, DE",2,CAEMP25N,300,"22","   Utilities ","Number of jobs",(D),345,355,353,371,381,(D),401,(D),(D),(D),(D),(D),(D),(D),381,345,332,331,333,(D),(D)
 "10005","Sussex, DE",2,CAEMP25N,400,"23","   Construction ","Number of jobs",7793,7726,8473,9616,10614,10939,9975,8871,7461,7226,7069,6884,7334,7620,7906,8293,8620,9145,9320,10015,10409,10713
 "10005","Sussex, DE",2,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",12045,(D),11611,11946,13141,(D),13519,13252,12438,11903,9805,9782,9616,10126,10103,10220,(D),(D),10960,10230,9795,10169
 "10005","Sussex, DE",2,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",(D),1504,1478,1536,1619,1747,(D),1694,(D),(D),(D),(D),(D),(D),(D),2276,2278,2227,2232,2256,(D),2636
 "10005","Sussex, DE",2,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",12866,13243,13325,13454,13364,13523,14462,14259,13953,14065,14421,14158,14609,14818,15136,15201,15100,15381,14884,14438,15223,15786
 "10005","Sussex, DE",2,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",(D),2076,2147,2237,2146,2324,(D),2434,(D),(D),(D),(D),(D),(D),(D),2424,2577,2737,3029,3252,(D),(D)
 "10005","Sussex, DE",2,CAEMP25N,900,"51","   Information ","Number of jobs",649,632,629,609,687,717,734,753,714,766,800,778,811,843,813,815,894,882,862,931,1097,1211
 "10005","Sussex, DE",2,CAEMP25N,1000,"52","   Finance and insurance ","Number of jobs",(D),3497,3767,3736,2563,2621,3194,3592,4012,4222,4131,4160,3959,3860,4089,4412,4586,4840,4906,6051,7015,8011
 "10005","Sussex, DE",2,CAEMP25N,1100,"53","   Real estate and rental and leasing ","Number of jobs",(D),4354,4799,5452,6293,6759,7101,7112,6786,6968,7236,7199,7294,7357,7699,7910,8247,8359,8057,8984,9889,10905
 "10005","Sussex, DE",2,CAEMP25N,1200,"54","   Professional, scientific, and technical services ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),3661,3575,3636,3646,3876,4168,4406,4634,4522,(D),(D),5175,5550,6375,6880
 "10005","Sussex, DE",2,CAEMP25N,1300,"55","   Management of companies and enterprises ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),258,203,184,220,238,254,266,300,429,(D),(D),502,507,536,560
 "10005","Sussex, DE",2,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services ","Number of jobs",3677,3854,(D),4145,4620,4824,4983,5060,5168,4946,4996,4889,5399,5668,5695,6645,7296,8034,8676,8106,8967,9508
 "10005","Sussex, DE",2,CAEMP25N,1500,"61","   Educational services ","Number of jobs",415,456,515,529,588,606,599,648,667,604,600,645,726,750,759,858,872,883,909,796,870,980
 "10005","Sussex, DE",2,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",7737,8157,8422,8901,9166,9552,9720,10033,10275,10585,10975,11471,11420,11786,12378,12979,13502,13362,13778,14184,14383,14549
