GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15001","Hawaii, HI",8,CAEMP25N,900,"51","   Information ","Number of jobs",776,(D),(D),804,880,929,1049,982,877,1028,(D),(D),851,887,901,934,903,931,872,789,(D),964
 "15001","Hawaii, HI",8,CAEMP25N,1000,"52","   Finance and insurance ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),2246,2514,2375,2314,2189,2256,2363,2394,2472,(D),2655,2766,2948
 "15001","Hawaii, HI",8,CAEMP25N,1100,"53","   Real estate and rental and leasing ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),5572,5593,5638,5482,5605,5731,5712,5656,5849,(D),5600,6466,7276
 "15001","Hawaii, HI",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services ","Number of jobs",3312,3365,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4629,4607,4593,4637,(D),5171
 "15001","Hawaii, HI",8,CAEMP25N,1300,"55","   Management of companies and enterprises ","Number of jobs",232,245,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),410,(D),(D),(D),(D),(D)
 "15001","Hawaii, HI",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services ","Number of jobs",4186,4586,(D),(D),(D),5715,5862,5760,5413,(D),(D),(D),(D),(D),(D),(D),8000,(D),(D),(D),(D),7538
 "15001","Hawaii, HI",8,CAEMP25N,1500,"61","   Educational services ","Number of jobs",981,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2131,2294
 "15001","Hawaii, HI",8,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",6694,6922,6917,7156,7357,7725,(D),8048,8117,8292,8187,8298,(D),(D),(D),(D),9376,(D),(D),(D),9530,9481
 "15001","Hawaii, HI",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation ","Number of jobs",2306,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3378,2858,(D),(D)
 "15001","Hawaii, HI",8,CAEMP25N,1800,"72","   Accommodation and food services ","Number of jobs",11718,11633,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
