GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "11244","Anaheim-Santa Ana-Irvine, CA (Metropolitan Division)", ,CAEMP25N,2012,"...","    Local government ","Number of jobs",118961,122125,116486,115406,116142,117830,119755,120254,116595,111967,108959,107501,107384,109235,112061,115083,116267,117957,118572,112174,112688,114620
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",1338903,1320550,1306822,1317925,1332876,1346829,1386197,1393286,1362612,1361750,1387928,1415793,1454696,1492972,1558673,1596673,1623072,1647079,1664999,1563757,1625356,1714966
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",1164941,1143502,1120290,1116200,1122065,1133518,1156293,1159082,1121673,1121073,1137759,1167017,1190381,1217129,1246501,1276956,1297215,1312120,1340548,1225345,1265671,1328667
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",173962,177048,186532,201725,210811,213311,229904,234204,240939,240677,250169,248776,264315,275843,312172,319717,325857,334959,324451,338412,359685,386299
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",874,868,815,777,755,725,889,865,840,820,798,777,788,784,789,773,767,760,743,751,750,751
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",173088,176180,185717,200948,210056,212586,229015,233339,240099,239857,249371,247999,263527,275059,311383,318944,325090,334199,323708,337661,358935,385548
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,70,"111-112"," Farm employment ","Number of jobs",1629,1564,1520,1386,1347,1268,1414,1460,1435,1373,1310,1358,1447,1429,1429,1479,1406,1418,1522,1492,1444,1493
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",1337274,1318986,1305302,1316539,1331529,1345561,1384783,1391826,1361177,1360377,1386618,1414435,1453249,1491543,1557244,1595194,1621666,1645661,1663477,1562265,1623912,1713473
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,90,"...","  Private nonfarm employment ","Number of jobs",1177122,1162844,1156326,1171257,1185071,1197972,1235902,1240533,1209323,1208211,1235669,1263801,1302717,1338600,1404542,1441941,1469714,1493945,1510900,1412849,1474941,1563345
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",(D),(D),(D),1706,(D),(D),(D),(D),(D),(D),(D),(D),1743 E,1724 E,1664 E,1728 E,1695 E,1745 E,1765 E,1699 E,1736 E,1769 E
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",(D),(D),(D),765,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,300,"22","   Utilities ","Number of jobs",4363,3993,3796,3668,3588,3600,3800,3859,3873,4229,4110,3307,3384,3731,3982,4173,3729,3504,3505,3415,3370,3389
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,400,"23","   Construction ","Number of jobs",64484,63215,62267,63856,66145,67492,67579,64712,56606,54276,55286,57109,61678,63812,69170,73571,72965,76067,76508,73452,76631,79842
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",68300,62477,58379,57898,55469,53730,52727,50123,45554,45214,45557,45017,(D),45508,(D),43604,(D),(D),43848,40072,40814,41696
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",44050,42124,41986,43083,43346,44141,44997,42586,39536,38531,38514,38724,39368,40493,42805,41731,41977,41100,41089,38899,39625,41076
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",110895,111341,111460,112201,112243,111508,111271,111888,108492,109970,112263,112502,114937,116473,120317,121535,125561,126012,126389,118347,122256,127029
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",43632,40013,38872,37061,35670,34790,36343,35704,33969,34321,35015,36110,37739,43780,53792,59785,64508,67667,71406,64139,66663,71702
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,900,"51","   Information ","Number of jobs",39569,35298,32267,30833,30584,31957,32255,33471,31469,30690,30058,30411,30799,30883,31602,33405,35357,36184,38192,37265,42113,45352
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1000,"52","   Finance and insurance ","Number of jobs",131923,129366,124257,121899,126571,127876,134847,138324,139879,135154,140111,137909,139809,137996,142717,148463,148415,150662,150480,159761,165023,178283
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1100,"53","   Real estate and rental and leasing ","Number of jobs",47693,48373,50997,54757,58669,58476,61096,60569,60549,63119,66200,65835,68332,71984,75306,77225,79413,82026,78569,82982,89446,98474
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1200,"54","   Professional, scientific, and technical services ","Number of jobs",120208,114653,112743,116058,117656,121182,125961,130294,126272,125481,129018,133190,140517,145872,157427,160621,165429,170463,175309,173977,182385,192786
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1300,"55","   Management of companies and enterprises ","Number of jobs",27717,28180,26750,24619,24453,23654,22892,22379,20586,19631,19375,20859,22155,22721,23538,24437,24379,24865,24574,22705,22065,21297
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services ","Number of jobs",71900,69240,70985,75065,76099,77743,82754,80045,73290,67989,68901,70521,73234,74770,78585,82673,82852,83260,82374,75410,80299,82733
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1500,"61","   Educational services ","Number of jobs",60918,62208,65243,66676,66122,66006,69083,68755,71277,74186,75401,76759,79545,81520,84733,84091,84451,87366,93646,90070,87357,93326
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",167680,172976,175804,180215,182013,186681,195797,199276,202709,207900,211242,223930,227337,233279,241813,247569,252212,251017,255986,246699,256182,258341
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1700,"71","   Arts, entertainment, and recreation ","Number of jobs",26420,28079,28357,29291,29852,30563,31837,32897,32221,32990,33436,34534,35808,37732,40353,41722,42624,44114,43090,32144,35153,39605
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1800,"72","   Accommodation and food services ","Number of jobs",84249,85087,85608,86745,88166,89689,92426,94350,92860,95833,100987,105318,108387,110892,113334,117540,121659,122380,122736,81643,90871,109410
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,1900,"81","   Other services (except government and government enterprises) ","Number of jobs",60729,63719,64254,64861,65901,66466,67892,68844,67724,66106,67746,69010,70896,74355,77850,76969,77587,80728,80716,69435,72217,76487
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",160152,156142,148976,145282,146458,147589,148881,151293,151854,152166,150949,150634,150532,152943,152702,153253,151952,151716,152577,149416,148971,150128
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",20863,21217,21416,20653,20031,19609,19412,19783,20057,20364,19681,19381,19009,18947,19126,19336,19504,19251,19430,19981,19588,19211
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,2002,"...","   Military ","Number of jobs",6439,6483,6241,5974,5713,5912,5915,5896,5998,6193,6346,6213,6106,6006,6021,6026,5941,5816,5811,5683,5431,5039
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,2010,"...","   State and local ","Number of jobs",132850,128442,121319,118655,120714,122068,123554,125614,125799,125609,124922,125040,125417,127990,127555,127891,126507,126649,127336,123752,123952,125878
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,2011,"...","    State government ","Number of jobs",58910,53950,52482,49533,49812,50434,51369,52342,52683,53082,52324,52486,51455,53212,52083,51364,49933,49577,49597,49132,48257,48031
 "14454","Boston, MA (Metropolitan Division)", ,CAEMP25N,2012,"...","    Local government ","Number of jobs",73940,74492,68837,69122,70902,71634,72185,73272,73116,72527,72598,72554,73962,74778,75472,76527,76574,77072,77739,74620,75695,77847
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",1455770,1420795,1401695,1410607,1430994,1450034,1486329,1498202,1467637,1472552,1491605,1519080,1553111,1586872,1659878,1682413,1706143,1741639,1745469,1654967,1710320,1784384
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",1233672,1191130,1160004,1151554,1160149,1175085,1192614,1200794,1163609,1171808,1183001,1211229,1228169,1250855,1276907,1293664,1309664,1337855,1354962,1252100,1287420,1334109
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",222098,229665,241691,259053,270845,274949,293715,297408,304028,300744,308604,307851,324942,336017,382971,388749,396479,403784,390507,402867,422900,450275
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",905,891,859,831,825,803,1002,993,985,986,985,981,990,981,977,954,944,942,927,929,930,929
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",221193,228774,240832,258222,270020,274146,292713,296415,303043,299758,307619,306870,323952,335036,381994,387795,395535,402842,389580,401938,421970,449346
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,70,"111-112"," Farm employment ","Number of jobs",2321,2292,2298,2028,2008,1922,2044,2094,2039,2015,2645,2902,3152,3154,3227,3010,2740,2733,2619,2490,2546,2630
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",1453449,1418503,1399397,1408579,1428986,1448112,1484285,1496108,1465598,1470537,1488960,1516178,1549959,1583718,1656651,1679403,1703403,1738906,1742850,1652477,1707774,1781754
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,90,"...","  Private nonfarm employment ","Number of jobs",1322745,1284656,1267110,1279448,1299745,1316432,1350927,1362123,1331997,1335733,1356261,1382244,1414708,1446306,1519451,1540948,1564880,1599212,1603261,1517759,1572920,1643732
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",2530,2911,2684,2813,2851,2773,2810,2907,2759,2748,1827,1845,1888,(D),(D),2040,1965,2021,1978,1955,2020,(D)
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",846,825,986,933,988,1014,1022,1090,1054,1178,954,1245,1281,(D),(D),1394,1193,841,739,727,770,(D)
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,300,"22","   Utilities ","Number of jobs",2629,2366,2409,2290,2070,2165,2213,2428,2465,2364,2315,3029,2731,2677,2765,3228,3068,2888,3325,3634,3827,4050
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,400,"23","   Construction ","Number of jobs",76293,76445,76934,79279,81269,81157,79462,76837,68559,65663,67252,69563,73556,76221,82921,87330,88369,91664,91159,88283,92747,95788
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",179493,158772,146028,138144,137919,136534,136959,134081,124516,121554,121946,121969,121572,121579,121897,119441,118707,118921,116751,112030,112276,114385
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",64719,61505,59943,60877,59765,61371,61306,61123,58093,55039,56505,54132,54381,57191,56293,53415,53701,52389,51508,48893,51608,55168
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",138804,138799,137346,137463,137709,134911,135448,134248,130612,130562,131800,132175,132428,133249,137338,137118,142603,140973,139036,130336,134651,137666
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",26621,25665,26049,26302,26946,27094,28034,27601,26739,26654,27176,28122,29991,34663,43567,49156,54319,57339,61981,58996,62339,65183
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,900,"51","   Information ","Number of jobs",59807,52500,48921,47322,49194,47876,48170,49056,47122,49171,49545,51362,50533,51560,54019,53474,54299,53415,51856,50613,52082,55830
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1000,"52","   Finance and insurance ","Number of jobs",50361,51051,51461,50650,52170,52963,58197,62185,66983,65830,70781,70182,70780,68484,71429,73743,73344,75982,73968,81448,86833,91955
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1100,"53","   Real estate and rental and leasing ","Number of jobs",39995,41139,44114,47814,51216,51232,53736,53706,53924,55991,58454,58789,61256,63281,66844,68638,71415,73342,71324,75198,81434,89901
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1200,"54","   Professional, scientific, and technical services ","Number of jobs",172952,163434,160956,169282,173077,178934,189351,196123,192642,191059,192917,195370,200760,204890,218296,221802,226797,235392,241593,242852,251977,261994
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1300,"55","   Management of companies and enterprises ","Number of jobs",25228,23112,22948,24135,24974,24089,24493,25755,26735,26841,26300,30196,30724,29666,30741,32015,32713,39877,40267,38955,38609,38662
 "15764","Cambridge-Newton-Framingham, MA (Metropolitan Division)", ,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services ","Number of jobs",83704,77855,76903,77587,78589,82916,84023,82923,77565,87087,88015,89367,92369,93890,97497,97655,96397,96706,97426,88579,92871,97965
